STATION,DATE,HOUR,DIA,MES ,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,IT,ET,RH,WS,WD,PP,ATM,RS,UVI,TIMESTAMP,O3_ppb,O3_8h,PM10_12h,PM25_12h,Cat_O3,Cat_PM10,Cat_PM25,Categoria_Global,Contaminante_Dominante
PIN,2024-03-10 09:00:00,9,10,3,0.027,,,,,,108.0,108.7,21.0,18.24,,4.65,41.0,0.0,537.71,29.8,,2024-03-10 09:00:00,27.0,10.75,106.66666666666667,82.83333333333333,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-10 10:00:00,10,10,3,0.05,,,,,,68.0,,21.42,21.74,,2.76,38.9,0.0,597.21,185.3,,2024-03-10 10:00:00,50.0,15.125,107.66666666666667,87.05454545454546,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-10 11:00:00,11,10,3,0.053,,,,,,41.0,,22.5,24.7,,0.04,31.5,0.0,642.86,225.4,,2024-03-10 11:00:00,53.0,20.625,107.0,93.0,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-10 12:00:00,12,10,3,0.066,,,,,,30.0,,24.1,26.74,,7.09,26.8,0.0,672.14,234.4,,2024-03-10 12:00:00,66.0,28.0,102.58333333333333,94.8111111111111,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-10 13:00:00,13,10,3,0.055,,,,,,42.0,,25.18,28.25,,11.1,24.2,0.0,670.76,238.1,,2024-03-10 13:00:00,55.0,34.25,91.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-10 14:00:00,14,10,3,0.048,,,,,,40.0,,25.35,28.88,,9.14,22.9,0.0,653.07,237.8,,2024-03-10 14:00:00,48.0,39.5,87.91666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-10 15:00:00,15,10,3,0.048,,,,,,31.0,,25.3,29.33,,9.0,22.4,0.0,613.89,229.5,,2024-03-10 15:00:00,48.0,44.625,85.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-10 16:00:00,16,10,3,0.044,,,,,,29.0,,25.47,29.32,,6.74,22.1,0.0,557.82,141.5,,2024-03-10 16:00:00,44.0,48.875,80.16666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-10 17:00:00,17,10,3,0.041,,,,,,32.0,31.8,25.58,28.65,,6.48,23.8,0.0,,171.0,,2024-03-10 17:00:00,41.0,50.625,73.33333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-10 18:00:00,18,10,3,0.044,,,,,,38.0,,24.72,26.63,,16.99,28.1,0.0,,111.6,,2024-03-10 18:00:00,44.0,49.875,67.08333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-10 19:00:00,19,10,3,0.04,,,,,,55.0,40.1,22.51,23.65,,6.73,33.1,0.0,,120.1,,2024-03-10 19:00:00,40.0,48.25,58.5,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-10 20:00:00,20,10,3,0.024,,,,,,56.0,46.4,21.16,21.83,,0.04,36.7,0.0,,,,2024-03-10 20:00:00,24.0,43.0,47.5,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-10 21:00:00,21,10,3,0.011,,,,,,89.0,62.9,21.03,19.72,,0.04,42.7,0.0,,,,2024-03-10 21:00:00,11.0,37.5,45.916666666666664,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-10 22:00:00,22,10,3,0.009,,,,,,119.0,95.5,21.09,17.67,,0.04,43.9,0.0,,,,2024-03-10 22:00:00,9.0,32.625,50.166666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-10 23:00:00,23,10,3,0.015,,,,,,120.0,93.8,21.12,16.59,,0.04,47.4,0.0,,,,2024-03-10 23:00:00,15.0,28.5,56.75,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-11 00:00:00,0,11,3,0.019,,,,,,85.0,72.8,21.28,15.7,,5.2,50.7,0.0,,,,2024-03-11 00:00:00,19.0,25.375,61.333333333333336,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-11 01:00:00,1,11,3,0.02,,,,,,61.0,50.0,21.25,15.41,,,49.5,0.0,,,,2024-03-11 01:00:00,20.0,22.75,62.916666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-11 02:00:00,2,11,3,0.016,,,,,,59.0,48.0,21.36,14.34,,,51.7,0.0,,,,2024-03-11 02:00:00,16.0,19.25,64.5,60.14444444444444,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-11 03:00:00,3,11,3,0.015,,,,,,56.0,41.1,21.22,14.04,,,53.7,0.0,,0.4,,2024-03-11 03:00:00,15.0,16.125,66.58333333333333,58.239999999999995,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-11 04:00:00,4,11,3,0.006,,,,,,80.0,54.1,21.34,11.64,,,58.8,0.0,,,,2024-03-11 04:00:00,6.0,13.875,70.83333333333333,57.86363636363637,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-11 05:00:00,5,11,3,0.008,,,,,,145.0,107.5,21.44,10.51,,,60.7,0.0,,0.0,,2024-03-11 05:00:00,8.0,13.5,80.25,64.74545454545455,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-11 06:00:00,6,11,3,0.006,,,,,,229.0,164.0,21.68,10.32,,,62.6,0.0,,0.9,,2024-03-11 06:00:00,6.0,13.125,96.16666666666667,73.01666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-11 07:00:00,7,11,3,0.01,,,,,,292.0,201.8,21.46,10.18,,,61.5,0.0,,5.7,,2024-03-11 07:00:00,10.0,12.5,115.91666666666667,86.49166666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-11 08:00:00,8,11,3,0.008,,,,,,371.0,269.6,20.94,14.46,,,52.9,0.0,,17.7,,2024-03-11 08:00:00,8.0,11.125,142.16666666666666,105.09166666666668,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-11 09:00:00,9,11,3,0.016,,,,,,308.0,229.5,21.04,18.79,,,44.3,0.0,535.83,79.6,,2024-03-11 09:00:00,16.0,10.625,160.41666666666666,118.97500000000001,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 10:00:00,10,11,3,0.046,,,,,,158.0,135.8,21.51,22.03,,,36.8,0.0,599.45,214.0,,2024-03-11 10:00:00,46.0,14.375,163.66666666666666,122.33333333333333,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 11:00:00,11,11,3,0.047,,,,,,92.0,78.5,22.64,24.39,,,33.6,0.0,643.04,240.7,,2024-03-11 11:00:00,47.0,18.375,161.33333333333334,121.05833333333334,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 12:00:00,12,11,3,0.056,,,,,,82.0,63.6,23.99,26.23,,,27.9,0.0,667.04,214.0,,2024-03-11 12:00:00,56.0,24.625,161.08333333333334,120.29166666666667,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 13:00:00,13,11,3,0.058,,,,,,58.0,,25.12,28.33,,,24.9,0.0,671.8,173.5,,2024-03-11 13:00:00,58.0,30.875,160.83333333333334,126.68181818181819,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 14:00:00,14,11,3,0.058,,,,,,46.0,,25.14,29.23,,9.42,22.2,0.0,657.18,176.7,,2024-03-11 14:00:00,58.0,37.375,159.75,134.55,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 15:00:00,15,11,3,0.05,,,,,,51.0,48.0,25.1,29.79,,10.8,21.9,0.0,619.77,131.3,,2024-03-11 15:00:00,50.0,42.375,159.33333333333334,135.23999999999998,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 16:00:00,16,11,3,0.039,,,,,,41.0,40.1,25.29,29.94,,0.04,21.7,0.0,563.74,201.6,,2024-03-11 16:00:00,39.0,46.25,156.08333333333334,133.84,Buena,Muy Mala,Muy Mala,Muy Mala,"PM10, PM25"
PIN,2024-03-11 17:00:00,17,11,3,0.038,,,,,,44.0,37.7,25.51,29.12,,7.36,23.2,0.0,,110.5,,2024-03-11 17:00:00,38.0,49.0,147.66666666666666,126.86000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-11 18:00:00,18,11,3,0.031,,,,,,52.0,45.2,25.33,28.06,,12.76,24.4,0.0,,65.5,,2024-03-11 18:00:00,31.0,47.125,132.91666666666666,114.97999999999999,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-11 19:00:00,19,11,3,0.023,,,,,,97.0,76.1,23.52,24.95,,10.71,31.8,0.0,,95.1,,2024-03-11 19:00:00,23.0,44.125,116.66666666666667,102.41000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-11 20:00:00,20,11,3,0.024,,,,,,98.0,66.9,21.53,22.3,,5.3,37.4,0.0,,,,2024-03-11 20:00:00,24.0,40.125,93.91666666666667,82.14,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-11 21:00:00,21,11,3,0.022,,,,,,82.0,57.1,21.09,20.54,,6.84,40.6,0.0,,,,2024-03-11 21:00:00,22.0,35.625,75.08333333333333,64.9,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-11 22:00:00,22,11,3,0.026,,,,,,89.0,54.0,21.05,18.98,,0.04,43.4,0.0,,,,2024-03-11 22:00:00,26.0,31.625,69.33333333333333,56.720000000000006,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-11 23:00:00,23,11,3,0.027,,,,,,66.0,39.1,21.07,17.57,,7.35,46.2,0.0,,,,2024-03-11 23:00:00,27.0,28.75,67.16666666666667,52.779999999999994,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-12 00:00:00,0,12,3,0.028,,,,,,55.0,23.0,21.15,16.55,,0.04,47.0,0.0,,,,2024-03-12 00:00:00,28.0,27.375,64.91666666666667,48.72,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-12 01:00:00,1,12,3,0.025,,,,,,38.0,24.6,21.24,15.88,,0.04,49.6,0.0,,,,2024-03-12 01:00:00,25.0,25.75,63.25,46.52727272727273,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-12 02:00:00,2,12,3,0.019,,,,,,35.0,20.2,21.31,15.33,,3.18,51.6,0.0,,,,2024-03-12 02:00:00,19.0,24.25,62.333333333333336,44.333333333333336,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-12 03:00:00,3,12,3,0.021,,,,,,43.0,26.0,21.32,14.82,,0.04,51.5,0.0,,,,2024-03-12 03:00:00,21.0,24.0,61.666666666666664,42.5,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-12 04:00:00,4,12,3,0.013,,,,,,41.0,23.0,21.21,14.01,,0.85,53.2,0.0,,,,2024-03-12 04:00:00,13.0,22.625,61.666666666666664,41.075,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-12 05:00:00,5,12,3,0.017,,,,,,51.0,39.7,21.31,12.67,,,54.5,0.0,,29.2,,2024-03-12 05:00:00,17.0,22.0,62.25,41.24166666666667,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-12 06:00:00,6,12,3,0.012,,,,,,47.0,39.8,21.22,12.73,,,56.5,0.0,,10.9,,2024-03-12 06:00:00,12.0,20.25,61.833333333333336,40.791666666666664,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-12 07:00:00,7,12,3,0.006,,,,,,105.0,79.3,21.25,12.93,,,55.8,0.0,,9.2,,2024-03-12 07:00:00,6.0,17.625,62.5,41.05833333333334,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-12 08:00:00,8,12,3,0.012,,,,,,221.0,171.7,21.06,16.1,,,49.9,0.0,,71.0,,2024-03-12 08:00:00,12.0,15.625,72.75,49.791666666666664,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-12 09:00:00,9,12,3,0.022,,,,,,202.0,179.7,21.3,19.0,,,43.6,0.0,534.35,124.4,,2024-03-12 09:00:00,22.0,15.25,82.75,60.008333333333326,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-12 10:00:00,10,12,3,0.037,,,,,,127.0,128.1,22.02,21.84,,,38.1,0.0,596.8,224.6,,2024-03-12 10:00:00,37.0,17.5,85.91666666666667,66.18333333333332,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-12 11:00:00,11,12,3,0.05,,,,,,71.0,,22.57,23.71,,,34.1,0.0,637.62,231.6,,2024-03-12 11:00:00,50.0,21.125,86.33333333333333,68.64545454545454,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-12 12:00:00,12,12,3,0.054,,,,,,65.0,60.0,23.56,25.74,,6.7,28.8,0.0,671.35,235.3,,2024-03-12 12:00:00,54.0,26.25,87.16666666666667,72.0090909090909,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-12 13:00:00,13,12,3,0.056,,,,,,51.0,,24.88,27.45,,9.16,25.8,0.0,675.68,247.1,,2024-03-12 13:00:00,56.0,31.125,88.25,76.75,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-12 14:00:00,14,12,3,0.054,,,,,,64.0,58.2,25.29,28.34,,6.64,24.5,0.0,655.24,238.6,,2024-03-12 14:00:00,54.0,36.375,90.66666666666667,80.55,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-12 15:00:00,15,12,3,0.047,,,,,,67.0,61.0,25.45,28.55,,8.66,24.1,0.0,620.12,219.4,,2024-03-12 15:00:00,47.0,41.5,92.66666666666667,84.05,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-12 16:00:00,16,12,3,0.027,,,,,,33.0,27.4,26.48,28.53,,11.34,24.2,0.0,565.49,229.1,,2024-03-12 16:00:00,27.0,43.375,92.0,84.49,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-12 17:00:00,17,12,3,0.024,,,,,,31.0,32.0,25.77,27.79,,10.45,25.2,0.0,501.68,150.1,,2024-03-12 17:00:00,24.0,43.625,90.33333333333333,83.72,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-12 18:00:00,18,12,3,0.031,,,,,,68.0,56.9,24.66,26.31,,8.67,28.6,0.0,,95.5,,2024-03-12 18:00:00,31.0,42.875,92.08333333333333,85.42999999999999,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-12 19:00:00,19,12,3,0.026,,,,,,103.0,75.7,22.55,23.69,,4.7,33.9,0.0,,99.8,,2024-03-12 19:00:00,26.0,39.875,91.91666666666667,85.07000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-12 20:00:00,20,12,3,0.02,,,,,,128.0,95.6,21.27,21.41,,5.21,38.2,0.0,,,,2024-03-12 20:00:00,20.0,35.625,84.16666666666667,77.46,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-12 21:00:00,21,12,3,0.021,,,,,,79.0,57.0,21.07,19.77,,9.06,42.1,0.0,,,,2024-03-12 21:00:00,21.0,31.25,73.91666666666667,65.19,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-12 22:00:00,22,12,3,0.015,,,,,,74.0,41.8,21.04,18.73,,0.04,43.5,0.0,,,,2024-03-12 22:00:00,15.0,26.375,69.5,56.56,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-12 23:00:00,23,12,3,0.021,,,,,,80.0,53.0,21.07,17.02,,4.84,46.9,0.0,,,,2024-03-12 23:00:00,21.0,23.125,70.25,56.23636363636364,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 00:00:00,0,13,3,0.024,,,,,,65.0,35.6,21.17,15.83,,2.89,49.1,0.0,,,,2024-03-13 00:00:00,24.0,22.75,70.25,54.01818181818182,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 01:00:00,1,13,3,0.023,,,,,,51.0,38.1,21.31,15.0,,0.04,51.0,0.0,,,,2024-03-13 01:00:00,23.0,22.625,70.25,52.69166666666666,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 02:00:00,2,13,3,0.021,,,,,,49.0,32.7,21.18,14.71,,0.04,51.4,0.0,,,,2024-03-13 02:00:00,21.0,21.375,69.0,50.56666666666666,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 03:00:00,3,13,3,0.02,,,,,,39.0,29.8,21.27,14.54,,0.04,51.6,0.0,,,,2024-03-13 03:00:00,20.0,20.625,66.66666666666667,47.96666666666666,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 04:00:00,4,13,3,0.007,,,,,,57.0,36.9,21.22,13.2,,1.14,56.5,0.0,,,,2024-03-13 04:00:00,7.0,19.0,68.66666666666667,48.75833333333333,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 05:00:00,5,13,3,0.005,,,,,,91.0,59.8,21.2,12.12,,,56.2,0.0,,105.2,,2024-03-13 05:00:00,5.0,17.0,73.66666666666667,51.074999999999996,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-13 06:00:00,6,13,3,0.004,,,,,,86.0,55.7,21.12,11.9,,,57.8,0.0,,39.0,,2024-03-13 06:00:00,4.0,15.625,75.16666666666667,50.975,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 07:00:00,7,13,3,0.005,,,,,,143.0,84.0,21.22,12.11,,,57.4,0.0,,7.1,,2024-03-13 07:00:00,5.0,13.625,78.5,51.666666666666664,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 08:00:00,8,13,3,0.01,,,,,,161.0,112.7,21.11,15.65,,,50.5,0.0,,92.9,,2024-03-13 08:00:00,10.0,11.875,81.25,53.09166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 09:00:00,9,13,3,0.022,,,,,,138.0,126.4,21.47,18.69,,,45.5,0.0,539.05,119.6,,2024-03-13 09:00:00,22.0,11.75,86.16666666666667,58.875,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 10:00:00,10,13,3,0.037,,,,,,92.0,92.3,22.3,22.1,,2.92,35.7,0.0,598.42,181.9,,2024-03-13 10:00:00,37.0,13.75,87.66666666666667,63.083333333333336,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 11:00:00,11,13,3,0.05,,,,,,76.0,,22.81,24.49,,6.21,31.1,0.0,642.41,205.1,,2024-03-13 11:00:00,50.0,17.5,87.33333333333333,64.0,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 12:00:00,12,13,3,0.053,,,,,,60.0,,23.81,26.25,,0.04,29.0,0.0,670.83,239.4,,2024-03-13 12:00:00,53.0,23.25,86.91666666666667,66.84,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 13:00:00,13,13,3,0.05,,,,,,52.0,,24.85,27.28,,4.31,26.0,0.0,677.52,248.2,,2024-03-13 13:00:00,50.0,28.875,87.0,70.03333333333335,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 14:00:00,14,13,3,0.051,,,,,,63.0,63.9,25.27,27.99,,8.43,24.9,0.0,656.22,199.1,,2024-03-13 14:00:00,51.0,34.75,88.16666666666667,73.5,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 15:00:00,15,13,3,0.042,,,,,,74.0,72.1,25.33,28.4,,15.46,24.9,0.0,623.12,218.6,,2024-03-13 15:00:00,42.0,39.375,91.08333333333333,78.2,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 16:00:00,16,13,3,0.038,,,,,,108.0,105.0,25.27,27.94,,17.13,25.0,0.0,566.25,119.6,,2024-03-13 16:00:00,38.0,42.875,95.33333333333333,85.76666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-13 17:00:00,17,13,3,0.037,,,,,,76.0,76.4,24.8,27.16,,13.03,26.9,0.0,,87.9,,2024-03-13 17:00:00,37.0,44.75,94.08333333333333,87.61111111111111,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-13 18:00:00,18,13,3,0.034,,,,,,67.0,61.7,23.75,25.87,,7.35,29.2,0.0,,134.6,,2024-03-13 18:00:00,34.0,44.375,92.5,88.27777777777777,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-13 19:00:00,19,13,3,0.018,,,,,,99.0,79.2,22.11,23.68,,11.09,34.9,0.0,,176.0,,2024-03-13 19:00:00,18.0,40.375,88.83333333333333,87.74444444444444,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-13 20:00:00,20,13,3,0.015,,,,,,115.0,84.0,21.16,21.76,,6.74,38.1,0.0,,,,2024-03-13 20:00:00,15.0,35.625,85.0,84.55555555555556,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-13 21:00:00,21,13,3,0.019,,,,,,93.0,63.3,20.98,20.09,,0.04,40.3,0.0,,,,2024-03-13 21:00:00,19.0,31.75,81.25,77.54444444444444,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 22:00:00,22,13,3,0.021,,,,,,90.0,75.8,21.03,18.69,,2.63,44.3,0.0,,,,2024-03-13 22:00:00,21.0,28.0,81.08333333333333,75.71111111111111,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-13 23:00:00,23,13,3,0.022,,,,,,67.0,48.6,21.08,17.69,,2.64,46.1,0.0,,,,2024-03-13 23:00:00,22.0,25.5,80.33333333333333,73.0,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 00:00:00,0,14,3,0.018,,,,,,62.0,39.6,21.1,16.27,,,50.1,0.0,,,,2024-03-14 00:00:00,18.0,23.0,80.5,69.96363636363637,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 01:00:00,1,14,3,0.017,,,,,,54.0,36.2,21.21,15.67,,,51.1,0.0,,,,2024-03-14 01:00:00,17.0,20.5,80.66666666666667,67.14999999999999,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 02:00:00,2,14,3,0.009,,,,,,52.0,30.6,21.16,14.81,,,52.3,0.0,,,,2024-03-14 02:00:00,9.0,17.375,79.75,64.375,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 03:00:00,3,14,3,0.013,,,,,,51.0,34.4,21.24,14.24,,,54.3,0.0,,,,2024-03-14 03:00:00,13.0,16.75,77.83333333333333,61.23333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 04:00:00,4,14,3,0.01,,,,,,59.0,38.5,21.16,12.89,,,55.8,0.0,,,,2024-03-14 04:00:00,10.0,16.125,73.75,55.69166666666666,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-14 05:00:00,5,14,3,0.005,,,,,,78.0,62.2,21.16,11.94,,,57.8,0.0,,4.4,,2024-03-14 05:00:00,5.0,14.375,73.91666666666667,54.50833333333333,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-14 06:00:00,6,14,3,0.005,,,,,,110.0,77.0,21.47,11.06,,,59.8,0.0,,6.5,,2024-03-14 06:00:00,5.0,12.375,77.5,55.78333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 07:00:00,7,14,3,0.006,,,,,,151.0,107.1,21.15,11.65,,,58.5,0.0,,4.7,,2024-03-14 07:00:00,6.0,10.375,81.83333333333333,58.10833333333334,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 08:00:00,8,14,3,0.009,,,,,,236.0,182.2,21.01,15.28,,,51.0,0.0,,15.1,,2024-03-14 08:00:00,9.0,9.25,91.91666666666667,66.29166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 09:00:00,9,14,3,0.024,,,,,,185.0,161.6,21.32,18.91,,,44.1,0.0,542.31,80.5,,2024-03-14 09:00:00,24.0,10.125,99.58333333333333,74.48333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 10:00:00,10,14,3,0.041,,,,,,86.0,,21.89,22.22,,,37.3,0.0,593.14,137.0,,2024-03-14 10:00:00,41.0,14.125,99.25,74.36363636363636,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 11:00:00,11,14,3,0.051,,,,,,61.0,,,,,,,,,,,2024-03-14 11:00:00,51.0,18.875,98.75,76.94,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-14 12:00:00,12,14,3,0.046,,,,,,49.0,,,,,,,,,,,2024-03-14 12:00:00,46.0,23.375,97.66666666666667,81.08888888888889,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-14 13:00:00,13,14,3,0.049,,,,,,41.0,,,,,,,,,,,2024-03-14 13:00:00,49.0,28.875,96.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 14:00:00,14,14,3,0.048,,,,,,49.0,,,,,,,,,,,2024-03-14 14:00:00,48.0,34.25,96.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 15:00:00,15,14,3,0.042,,,,,,53.0,49.5,,,,,,,,,,2024-03-14 15:00:00,42.0,38.75,96.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 16:00:00,16,14,3,0.035,,,,,,107.0,,,,,,,,,,,2024-03-14 16:00:00,35.0,42.0,100.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 17:00:00,17,14,3,0.028,,,,,,133.0,117.7,,,,,,,,,,2024-03-14 17:00:00,28.0,42.5,105.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 18:00:00,18,14,3,0.03,,,,,,134.0,112.8,,,,,,,,,,2024-03-14 18:00:00,30.0,41.125,107.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 19:00:00,19,14,3,0.024,,,,,,106.0,80.5,,,,,,,,,,2024-03-14 19:00:00,24.0,37.75,103.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 20:00:00,20,14,3,0.026,,,,,,92.0,72.0,,,,,,,,,,2024-03-14 20:00:00,26.0,35.25,91.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 21:00:00,21,14,3,0.024,,,,,,76.0,53.4,,,,,,,,,,2024-03-14 21:00:00,24.0,32.125,82.25,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 22:00:00,22,14,3,0.025,,,,,,68.0,47.6,,,,,,,,,,2024-03-14 22:00:00,25.0,29.25,80.75,,Buena,Mala,,Mala,PM10
PIN,2024-03-14 23:00:00,23,14,3,0.016,,,,,,70.0,52.8,,,,,,,,,,2024-03-14 23:00:00,16.0,26.0,81.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 00:00:00,0,15,3,0.011,,,,,,63.0,52.5,,,,,,,,,,2024-03-15 00:00:00,11.0,23.0,82.66666666666667,70.97777777777777,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 01:00:00,1,15,3,0.009,,,,,,49.0,39.1,,,,,,,,,,2024-03-15 01:00:00,9.0,20.625,83.33333333333333,67.78999999999999,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 02:00:00,2,15,3,0.016,,,,,,35.0,29.3,,,,,,,,,,2024-03-15 02:00:00,16.0,18.875,82.16666666666667,64.29090909090908,Buena,Mala,Mala,Mala,"PM10, PM25"
